onset	duration	trial_type	stim_file	stim_file_index	response_time	outcome	note
173.506	0.3	48	task-sfprescaled_stimuli.npy	449	n/a	n/a	blank trial
174.006	0.3	48	task-sfprescaled_stimuli.npy	455	n/a	correct_rejection	blank trial
174.506	0.3	48	task-sfprescaled_stimuli.npy	452	n/a	n/a	blank trial
175.006	0.3	48	task-sfprescaled_stimuli.npy	450	0.639	hit	blank trial
175.506	0.3	48	task-sfprescaled_stimuli.npy	448	n/a	n/a	blank trial
176.007	0.3	9	task-sfprescaled_stimuli.npy	78	n/a	correct_rejection	n/a
176.506	0.3	9	task-sfprescaled_stimuli.npy	72	n/a	n/a	n/a
177.007	0.3	9	task-sfprescaled_stimuli.npy	79	n/a	correct_rejection	n/a
177.507	0.3	9	task-sfprescaled_stimuli.npy	75	n/a	n/a	n/a
178.007	0.3	9	task-sfprescaled_stimuli.npy	76	0.601	hit	n/a
178.506	0.3	9	task-sfprescaled_stimuli.npy	73	n/a	n/a	n/a
179.007	0.3	9	task-sfprescaled_stimuli.npy	77	n/a	correct_rejection	n/a
179.507	0.3	9	task-sfprescaled_stimuli.npy	74	n/a	n/a	n/a
180.007	0.3	3	task-sfprescaled_stimuli.npy	27	n/a	correct_rejection	n/a
180.506	0.3	3	task-sfprescaled_stimuli.npy	31	n/a	n/a	n/a
181.007	0.3	3	task-sfprescaled_stimuli.npy	26	n/a	correct_rejection	n/a
181.506	0.3	3	task-sfprescaled_stimuli.npy	28	n/a	n/a	n/a
182.007	0.3	3	task-sfprescaled_stimuli.npy	30	n/a	correct_rejection	n/a
182.506	0.3	3	task-sfprescaled_stimuli.npy	24	n/a	n/a	n/a
183.007	0.3	3	task-sfprescaled_stimuli.npy	25	n/a	correct_rejection	n/a
183.506	0.3	3	task-sfprescaled_stimuli.npy	29	n/a	n/a	n/a
184.007	0.3	21	task-sfprescaled_stimuli.npy	170	n/a	correct_rejection	n/a
184.506	0.3	21	task-sfprescaled_stimuli.npy	172	n/a	n/a	n/a
185.007	0.3	21	task-sfprescaled_stimuli.npy	173	n/a	correct_rejection	n/a
185.506	0.3	21	task-sfprescaled_stimuli.npy	175	n/a	n/a	n/a
186.007	0.3	21	task-sfprescaled_stimuli.npy	174	n/a	correct_rejection	n/a
186.506	0.3	21	task-sfprescaled_stimuli.npy	169	n/a	n/a	n/a
187.007	0.3	21	task-sfprescaled_stimuli.npy	171	n/a	correct_rejection	n/a
187.506	0.3	21	task-sfprescaled_stimuli.npy	168	n/a	n/a	n/a
188.007	0.3	28	task-sfprescaled_stimuli.npy	230	n/a	correct_rejection	n/a
188.506	0.3	28	task-sfprescaled_stimuli.npy	228	n/a	n/a	n/a
189.007	0.3	28	task-sfprescaled_stimuli.npy	226	n/a	correct_rejection	n/a
189.507	0.3	28	task-sfprescaled_stimuli.npy	227	n/a	n/a	n/a
190.007	0.3	28	task-sfprescaled_stimuli.npy	231	n/a	miss	n/a
190.506	0.3	28	task-sfprescaled_stimuli.npy	229	n/a	n/a	n/a
191.007	0.3	28	task-sfprescaled_stimuli.npy	225	n/a	correct_rejection	n/a
191.506	0.3	28	task-sfprescaled_stimuli.npy	224	n/a	n/a	n/a
192.007	0.3	39	task-sfprescaled_stimuli.npy	315	n/a	correct_rejection	n/a
192.506	0.3	39	task-sfprescaled_stimuli.npy	314	n/a	n/a	n/a
193.007	0.3	39	task-sfprescaled_stimuli.npy	316	n/a	correct_rejection	n/a
193.506	0.3	39	task-sfprescaled_stimuli.npy	312	n/a	n/a	n/a
194.007	0.3	39	task-sfprescaled_stimuli.npy	317	n/a	correct_rejection	n/a
194.507	0.3	39	task-sfprescaled_stimuli.npy	318	n/a	n/a	n/a
195.007	0.3	39	task-sfprescaled_stimuli.npy	319	n/a	correct_rejection	n/a
195.506	0.3	39	task-sfprescaled_stimuli.npy	313	n/a	n/a	n/a
196.007	0.3	11	task-sfprescaled_stimuli.npy	89	n/a	correct_rejection	n/a
196.506	0.3	11	task-sfprescaled_stimuli.npy	93	n/a	n/a	n/a
197.003	0.3	11	task-sfprescaled_stimuli.npy	91	n/a	correct_rejection	n/a
197.503	0.3	11	task-sfprescaled_stimuli.npy	90	n/a	n/a	n/a
198.003	0.3	11	task-sfprescaled_stimuli.npy	94	n/a	correct_rejection	n/a
198.503	0.3	11	task-sfprescaled_stimuli.npy	92	n/a	n/a	n/a
199.003	0.3	11	task-sfprescaled_stimuli.npy	95	n/a	correct_rejection	n/a
199.503	0.3	11	task-sfprescaled_stimuli.npy	88	n/a	n/a	n/a
200.003	0.3	36	task-sfprescaled_stimuli.npy	289	n/a	correct_rejection	n/a
200.503	0.3	36	task-sfprescaled_stimuli.npy	290	n/a	n/a	n/a
201.003	0.3	36	task-sfprescaled_stimuli.npy	292	n/a	correct_rejection	n/a
201.503	0.3	36	task-sfprescaled_stimuli.npy	294	n/a	n/a	n/a
202.004	0.3	36	task-sfprescaled_stimuli.npy	291	0.459	hit	n/a
202.504	0.3	36	task-sfprescaled_stimuli.npy	295	n/a	n/a	n/a
203.004	0.3	36	task-sfprescaled_stimuli.npy	293	n/a	correct_rejection	n/a
203.504	0.3	36	task-sfprescaled_stimuli.npy	288	n/a	n/a	n/a
204.004	0.3	22	task-sfprescaled_stimuli.npy	183	n/a	correct_rejection	n/a
204.504	0.3	22	task-sfprescaled_stimuli.npy	180	n/a	n/a	n/a
205.004	0.3	22	task-sfprescaled_stimuli.npy	178	n/a	correct_rejection	n/a
205.504	0.3	22	task-sfprescaled_stimuli.npy	176	n/a	n/a	n/a
206.004	0.3	22	task-sfprescaled_stimuli.npy	179	n/a	correct_rejection	n/a
206.504	0.3	22	task-sfprescaled_stimuli.npy	177	n/a	n/a	n/a
207.005	0.3	22	task-sfprescaled_stimuli.npy	182	0.597	hit	n/a
207.506	0.3	22	task-sfprescaled_stimuli.npy	181	n/a	n/a	n/a
208.005	0.3	16	task-sfprescaled_stimuli.npy	128	n/a	correct_rejection	n/a
208.507	0.3	16	task-sfprescaled_stimuli.npy	132	n/a	n/a	n/a
209.007	0.3	16	task-sfprescaled_stimuli.npy	129	n/a	correct_rejection	n/a
209.507	0.3	16	task-sfprescaled_stimuli.npy	134	n/a	n/a	n/a
210.007	0.3	16	task-sfprescaled_stimuli.npy	135	n/a	correct_rejection	n/a
210.507	0.3	16	task-sfprescaled_stimuli.npy	133	n/a	n/a	n/a
211.006	0.3	16	task-sfprescaled_stimuli.npy	131	n/a	correct_rejection	n/a
211.506	0.3	16	task-sfprescaled_stimuli.npy	130	n/a	n/a	n/a
212.006	0.3	13	task-sfprescaled_stimuli.npy	108	0.632	hit	n/a
212.506	0.3	13	task-sfprescaled_stimuli.npy	107	n/a	n/a	n/a
213.007	0.3	13	task-sfprescaled_stimuli.npy	110	n/a	correct_rejection	n/a
213.506	0.3	13	task-sfprescaled_stimuli.npy	111	n/a	n/a	n/a
214.007	0.3	13	task-sfprescaled_stimuli.npy	109	0.596	hit	n/a
214.506	0.3	13	task-sfprescaled_stimuli.npy	106	n/a	n/a	n/a
215.006	0.3	13	task-sfprescaled_stimuli.npy	104	n/a	correct_rejection	n/a
215.506	0.3	13	task-sfprescaled_stimuli.npy	105	n/a	n/a	n/a
216.007	0.3	8	task-sfprescaled_stimuli.npy	64	n/a	correct_rejection	n/a
216.507	0.3	8	task-sfprescaled_stimuli.npy	67	n/a	n/a	n/a
217.006	0.3	8	task-sfprescaled_stimuli.npy	70	n/a	correct_rejection	n/a
217.506	0.3	8	task-sfprescaled_stimuli.npy	65	n/a	n/a	n/a
218.006	0.3	8	task-sfprescaled_stimuli.npy	71	0.491	hit	n/a
218.507	0.3	8	task-sfprescaled_stimuli.npy	68	n/a	n/a	n/a
219.007	0.3	8	task-sfprescaled_stimuli.npy	69	n/a	correct_rejection	n/a
219.507	0.3	8	task-sfprescaled_stimuli.npy	66	n/a	n/a	n/a
220.007	0.3	42	task-sfprescaled_stimuli.npy	337	n/a	correct_rejection	n/a
220.506	0.3	42	task-sfprescaled_stimuli.npy	336	n/a	n/a	n/a
221.007	0.3	42	task-sfprescaled_stimuli.npy	339	n/a	correct_rejection	n/a
221.506	0.3	42	task-sfprescaled_stimuli.npy	342	n/a	n/a	n/a
222.007	0.3	42	task-sfprescaled_stimuli.npy	338	n/a	correct_rejection	n/a
222.506	0.3	42	task-sfprescaled_stimuli.npy	341	n/a	n/a	n/a
223.006	0.3	42	task-sfprescaled_stimuli.npy	340	n/a	correct_rejection	n/a
223.506	0.3	42	task-sfprescaled_stimuli.npy	343	n/a	n/a	n/a
224.006	0.3	31	task-sfprescaled_stimuli.npy	254	n/a	correct_rejection	n/a
224.506	0.3	31	task-sfprescaled_stimuli.npy	252	n/a	n/a	n/a
225.007	0.3	31	task-sfprescaled_stimuli.npy	250	n/a	correct_rejection	n/a
225.506	0.3	31	task-sfprescaled_stimuli.npy	255	n/a	n/a	n/a
226.006	0.3	31	task-sfprescaled_stimuli.npy	249	n/a	correct_rejection	n/a
226.506	0.3	31	task-sfprescaled_stimuli.npy	253	n/a	n/a	n/a
227.006	0.3	31	task-sfprescaled_stimuli.npy	251	n/a	correct_rejection	n/a
227.506	0.3	31	task-sfprescaled_stimuli.npy	248	n/a	n/a	n/a
228.006	0.3	30	task-sfprescaled_stimuli.npy	245	0.391	hit	n/a
228.507	0.3	30	task-sfprescaled_stimuli.npy	246	n/a	n/a	n/a
229.006	0.3	30	task-sfprescaled_stimuli.npy	241	n/a	correct_rejection	n/a
229.506	0.3	30	task-sfprescaled_stimuli.npy	242	n/a	n/a	n/a
230.005	0.3	30	task-sfprescaled_stimuli.npy	247	n/a	correct_rejection	n/a
230.506	0.3	30	task-sfprescaled_stimuli.npy	240	n/a	n/a	n/a
231.006	0.3	30	task-sfprescaled_stimuli.npy	244	n/a	correct_rejection	n/a
231.506	0.3	30	task-sfprescaled_stimuli.npy	243	n/a	n/a	n/a
232.007	0.3	25	task-sfprescaled_stimuli.npy	205	n/a	correct_rejection	n/a
232.506	0.3	25	task-sfprescaled_stimuli.npy	203	n/a	n/a	n/a
233.005	0.3	25	task-sfprescaled_stimuli.npy	207	n/a	correct_rejection	n/a
233.507	0.3	25	task-sfprescaled_stimuli.npy	206	n/a	n/a	n/a
234.006	0.3	25	task-sfprescaled_stimuli.npy	200	n/a	correct_rejection	n/a
234.507	0.3	25	task-sfprescaled_stimuli.npy	202	n/a	n/a	n/a
235.005	0.3	25	task-sfprescaled_stimuli.npy	204	n/a	correct_rejection	n/a
235.507	0.3	25	task-sfprescaled_stimuli.npy	201	n/a	n/a	n/a
236.005	0.3	4	task-sfprescaled_stimuli.npy	39	n/a	correct_rejection	n/a
236.506	0.3	4	task-sfprescaled_stimuli.npy	36	n/a	n/a	n/a
237.006	0.3	4	task-sfprescaled_stimuli.npy	33	n/a	correct_rejection	n/a
237.506	0.3	4	task-sfprescaled_stimuli.npy	35	n/a	n/a	n/a
238.006	0.3	4	task-sfprescaled_stimuli.npy	32	n/a	correct_rejection	n/a
238.506	0.3	4	task-sfprescaled_stimuli.npy	38	n/a	n/a	n/a
239.006	0.3	4	task-sfprescaled_stimuli.npy	34	0.684	hit	n/a
239.507	0.3	4	task-sfprescaled_stimuli.npy	37	n/a	n/a	n/a
240.006	0.3	12	task-sfprescaled_stimuli.npy	103	n/a	correct_rejection	n/a
240.506	0.3	12	task-sfprescaled_stimuli.npy	102	n/a	n/a	n/a
241.005	0.3	12	task-sfprescaled_stimuli.npy	100	0.597	hit	n/a
241.505	0.3	12	task-sfprescaled_stimuli.npy	97	n/a	n/a	n/a
242.005	0.3	12	task-sfprescaled_stimuli.npy	98	n/a	correct_rejection	n/a
242.506	0.3	12	task-sfprescaled_stimuli.npy	101	n/a	n/a	n/a
243.005	0.3	12	task-sfprescaled_stimuli.npy	96	n/a	correct_rejection	n/a
243.507	0.3	12	task-sfprescaled_stimuli.npy	99	n/a	n/a	n/a
244.005	0.3	48	task-sfprescaled_stimuli.npy	415	n/a	correct_rejection	blank trial
244.506	0.3	48	task-sfprescaled_stimuli.npy	411	n/a	n/a	blank trial
245.005	0.3	48	task-sfprescaled_stimuli.npy	412	n/a	correct_rejection	blank trial
245.506	0.3	48	task-sfprescaled_stimuli.npy	413	n/a	n/a	blank trial
246.005	0.3	48	task-sfprescaled_stimuli.npy	408	n/a	correct_rejection	blank trial
246.506	0.3	48	task-sfprescaled_stimuli.npy	414	n/a	n/a	blank trial
247.003	0.3	48	task-sfprescaled_stimuli.npy	409	n/a	correct_rejection	blank trial
247.502	0.3	48	task-sfprescaled_stimuli.npy	410	n/a	n/a	blank trial
248.003	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
249.003	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
250.003	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
251.003	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
252.004	0.0	n/a	n/a	n/a	0.395	hit	n/a
253.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
254.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
255.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
256.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
257.005	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
258.005	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
259.005	0.0	n/a	n/a	n/a	0.379	hit	n/a
260.005	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
261.005	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
262.005	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
263.005	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
